task_name,agent,runs,success_rate,trace_coverage,mean_tool_call_count,mean_first_edit_step,mean_pre_edit_tool_calls,mean_category_switch_rate,mean_repeated_tool_command_rate,mean_failure_rate,mean_post_failure_intent_entropy,mean_command_intent_entropy,mean_intent_switch_rate
path-tracing,judy,5,0.6,0.4,19.0,21.5,22.0,0.2209,0.844,0.0508,0.7605,0.7582,0.2209
path-tracing,letta-code,15,0.4667,0.0,0.0,,,,,,,,
path-tracing,mini-swe-agent,75,0.0133,0.9067,34.6133,,,0.0,0.0883,0.091,1.1198,1.1816,0.4143
path-tracing,mux,12,0.75,0.0,0.0,,,,,,,,
path-tracing,opencode,1,0.0,0.0,0.0,,,,,,,,
path-tracing,openhands,70,0.0571,0.8571,109.9429,14.1042,8.4583,0.1972,0.5945,0.0312,1.963,1.8906,0.3238
path-tracing,ruley,10,0.5,0.0,0.0,,,,,,,,
path-tracing,sage,5,0.0,0.0,0.0,,,,,,,,
path-tracing,simple_codex,5,1.0,0.0,0.0,,,,,,,,
path-tracing,spoox-m,5,0.2,0.0,0.0,,,,,,,,
path-tracing,terminus-2,187,0.0267,0.9091,61.2139,,,0.0417,0.1997,0.0642,1.7627,1.7938,0.5875
path-tracing,terminus-3-3,7,0.7143,0.8571,61.5714,,,0.0563,0.1845,0.0339,1.1774,1.2055,0.3766
path-tracing-reverse,Factory Droid,25,0.64,0.0,0.0,,,,,,,,
path-tracing-reverse,Junie,5,0.0,0.0,0.0,,,,,,,,
path-tracing-reverse,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
path-tracing-reverse,ante,5,0.0,0.0,0.0,,,,,,,,
path-tracing-reverse,aone-agent,5,0.0,0.0,0.0,,,,,,,,
path-tracing-reverse,claude-code,35,0.2286,0.8571,79.9714,49.2069,28.0345,0.303,0.1809,0.0655,2.0519,2.0899,0.5867
path-tracing-reverse,claude-code-enhanced,5,0.8,0.0,0.0,,,,,,,,
path-tracing-reverse,codex,40,0.125,0.425,11.625,,,0.0021,0.0075,0.1143,1.1836,1.44,0.4636
path-tracing-reverse,deepagent-harbor,5,0.6,1.0,50.8,98.5,96.5,0.2071,0.2478,0.0595,1.4011,1.4244,0.3422
path-tracing-reverse,final,5,0.0,0.0,0.0,,,,,,,,
path-tracing-reverse,forge,5,1.0,0.0,0.0,,,,,,,,
path-tracing-reverse,gemini-cli,19,0.1053,0.2105,5.7368,9.0,8.0,0.5067,0.4587,0.5573,1.7868,1.7915,0.6264
path-tracing-reverse,goose,15,0.1333,0.0,0.0,,,,,,,,
path-tracing-reverse,ii-agent-simple,5,0.0,0.0,0.0,,,,,,,,
path-tracing-reverse,judy,5,1.0,0.2,17.2,24.0,42.0,0.2588,0.8837,0.0465,0.8667,0.7866,0.2588
path-tracing-reverse,letta-code,15,0.1333,0.0,0.0,,,,,,,,
path-tracing-reverse,mini-swe-agent,75,0.0,0.96,29.64,,,0.0,0.092,0.0951,1.4954,1.536,0.5914
path-tracing-reverse,mux,12,1.0,0.0,0.0,,,,,,,,
path-tracing-reverse,opencode,1,0.0,0.0,0.0,,,,,,,,
path-tracing-reverse,openhands,70,0.0571,0.8857,117.1571,40.4483,32.1034,0.1893,0.5965,0.0345,2.0964,2.1782,0.3565
path-tracing-reverse,ruley,10,0.5,0.0,0.0,,,,,,,,
path-tracing-reverse,sage,5,0.0,0.0,0.0,,,,,,,,
path-tracing-reverse,simple_codex,5,1.0,0.0,0.0,,,,,,,,
path-tracing-reverse,spoox-m,5,0.0,0.0,0.0,,,,,,,,
path-tracing-reverse,terminus-2,187,0.0481,0.8877,69.2086,,,0.0436,0.1957,0.0699,1.9286,1.9366,0.5601
path-tracing-reverse,terminus-3-3,10,0.6,0.6,64.9,,,0.0371,0.1016,0.0502,2.2622,2.2265,0.6348
polyglot-c-py,Factory Droid,25,0.6,0.0,0.0,,,,,,,,
polyglot-c-py,Junie,5,1.0,0.0,0.0,,,,,,,,
polyglot-c-py,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
polyglot-c-py,ante,5,0.2,0.0,0.0,,,,,,,,
polyglot-c-py,aone-agent,5,0.0,0.0,0.0,,,,,,,,
polyglot-c-py,claude-code,35,0.0,0.8571,15.2286,6.5667,0.7667,0.4461,0.2654,0.3182,1.927,2.1865,0.7775
polyglot-c-py,claude-code-enhanced,4,0.5,0.0,0.0,,,,,,,,
polyglot-c-py,codex,40,0.15,0.375,0.95,,,0.4507,0.0963,0.1396,1.1667,0.9236,0.8929
polyglot-c-py,deepagent-harbor,5,0.8,1.0,21.6,3.8,1.8,0.5334,0.1696,0.1841,1.8169,2.0303,0.7004
polyglot-c-py,final,5,0.0,0.0,0.0,,,,,,,,
polyglot-c-py,forge,5,1.0,0.0,0.0,,,,,,,,
polyglot-c-py,gemini-cli,20,0.2,0.5,4.05,1.9,0.9,0.4637,0.0902,0.7757,1.7331,1.7354,0.5272
polyglot-c-py,goose,15,0.0,0.0,0.0,,,,,,,,
polyglot-c-py,ii-agent-simple,5,0.8,0.0,0.0,,,,,,,,
polyglot-c-py,judy,5,0.8,0.2,4.2,5.0,2.0,0.4,0.7143,0.0,,1.1542,0.35
polyglot-c-py,letta-code,15,0.0,0.0,0.0,,,,,,,,
polyglot-c-py,mini-swe-agent,75,0.0,0.96,10.4133,,,0.0,0.0706,0.2499,1.9332,1.9725,0.7535
polyglot-c-py,mux,12,0.1667,0.0,0.0,,,,,,,,
polyglot-c-py,opencode,1,0.0,0.0,0.0,,,,,,,,
polyglot-c-py,openhands,69,0.029,0.8986,65.8841,7.5,2.3333,0.3063,0.6448,0.1414,1.8424,1.8665,0.3888
polyglot-c-py,ruley,10,0.5,0.0,0.0,,,,,,,,
polyglot-c-py,sage,5,1.0,0.0,0.0,,,,,,,,
polyglot-c-py,simple_codex,5,0.8,0.0,0.0,,,,,,,,
polyglot-c-py,spoox-m,5,0.0,0.0,0.0,,,,,,,,
polyglot-c-py,terminus-2,191,0.0314,0.8901,32.0366,,,0.124,0.3267,0.157,1.9073,2.0831,0.7359
polyglot-c-py,terminus-3-3,10,0.9,1.0,25.7,,,0.103,0.2156,0.0143,2.43,2.5339,0.6985
polyglot-rust-c,Factory Droid,25,0.76,0.0,0.0,,,,,,,,
polyglot-rust-c,Junie,5,0.6,0.0,0.0,,,,,,,,
polyglot-rust-c,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
polyglot-rust-c,ante,5,0.8,0.0,0.0,,,,,,,,
polyglot-rust-c,aone-agent,5,0.0,0.0,0.0,,,,,,,,
polyglot-rust-c,claude-code,35,0.0286,0.7714,46.1429,6.2963,0.5556,0.5853,0.592,0.2936,1.5813,1.3957,0.8077
polyglot-rust-c,claude-code-enhanced,5,0.4,0.0,0.0,,,,,,,,
polyglot-rust-c,codex,40,0.025,0.4,1.275,,,0.1111,0.0,0.2137,0.0,0.2182,0.2222
polyglot-rust-c,deepagent-harbor,5,0.2,1.0,5.6,4.0,2.0,0.3137,0.1389,0.0,,1.4356,0.5719
polyglot-rust-c,final,5,0.0,0.0,0.0,,,,,,,,
polyglot-rust-c,forge,5,1.0,0.0,0.0,,,,,,,,
polyglot-rust-c,gemini-cli,20,0.1,0.4,0.95,1.4286,0.7143,0.96,0.081,0.5143,0.3942,0.2699,0.27
polyglot-rust-c,goose,15,0.0,0.0,0.0,,,,,,,,
polyglot-rust-c,ii-agent-simple,5,1.0,0.0,0.0,,,,,,,,
polyglot-rust-c,judy,5,1.0,0.2,4.4,4.0,2.0,0.381,0.7273,0.0,,1.1191,0.3333
polyglot-rust-c,letta-code,15,0.1333,0.0,0.0,,,,,,,,
polyglot-rust-c,mini-swe-agent,75,0.0,0.8533,21.48,,,0.0,0.1097,0.2385,0.881,1.1274,0.6499
polyglot-rust-c,mux,12,0.0,0.0,0.0,,,,,,,,
polyglot-rust-c,opencode,1,0.0,0.0,0.0,,,,,,,,
polyglot-rust-c,openhands,69,0.0725,0.9275,87.1884,7.5849,2.1887,0.3227,0.6876,0.1345,1.5765,1.6071,0.4137
polyglot-rust-c,ruley,10,0.7,0.0,0.0,,,,,,,,
polyglot-rust-c,sage,5,1.0,0.0,0.0,,,,,,,,
polyglot-rust-c,simple_codex,5,0.4,0.0,0.0,,,,,,,,
polyglot-rust-c,spoox-m,5,0.0,0.0,0.0,,,,,,,,
polyglot-rust-c,terminus-2,187,0.0107,0.9198,36.9786,,,0.1005,0.3099,0.2128,1.3319,1.6123,0.677
polyglot-rust-c,terminus-3-3,10,1.0,0.7,13.1,,,0.0914,0.1284,0.1291,2.3317,2.3452,0.8068
portfolio-optimization,Factory Droid,25,0.96,0.0,0.0,,,,,,,,
portfolio-optimization,Junie,5,0.6,0.0,0.0,,,,,,,,
portfolio-optimization,TerminalBenchAgent,5,1.0,0.0,0.0,,,,,,,,
portfolio-optimization,ante,5,1.0,0.0,0.0,,,,,,,,
portfolio-optimization,aone-agent,5,1.0,0.0,0.0,,,,,,,,
portfolio-optimization,claude-code,35,0.8,0.8571,17.4571,13.931,6.3793,0.6271,0.3825,0.0044,1.8323,1.9931,0.6179
portfolio-optimization,claude-code-enhanced,2,1.0,0.0,0.0,,,,,,,,
portfolio-optimization,codex,40,0.975,0.375,5.1,,,0.0462,0.0519,0.0239,1.5872,1.9228,0.4783
portfolio-optimization,deepagent-harbor,5,1.0,1.0,25.6,3.6,5.6,0.5042,0.5466,0.038,1.5143,1.6685,0.5042
portfolio-optimization,final,5,0.0,0.0,0.0,,,,,,,,
portfolio-optimization,forge,5,0.6,0.0,0.0,,,,,,,,
portfolio-optimization,gemini-cli,20,0.75,0.5,4.25,3.9,2.4,0.4636,0.2447,0.1583,1.6027,1.7017,0.5404
portfolio-optimization,goose,15,1.0,0.0,0.0,,,,,,,,
portfolio-optimization,ii-agent-simple,5,1.0,0.0,0.0,,,,,,,,
portfolio-optimization,judy,5,1.0,0.4,11.8,5.5,7.0,0.351,0.627,0.0,,1.5607,0.3159
portfolio-optimization,letta-code,15,1.0,0.0,0.0,,,,,,,,
portfolio-optimization,mini-swe-agent,75,0.5867,0.9867,16.9867,,,0.0,0.0762,0.0633,1.5508,1.663,0.5993
portfolio-optimization,mux,12,1.0,0.0,0.0,,,,,,,,
portfolio-optimization,opencode,1,1.0,0.0,0.0,,,,,,,,
portfolio-optimization,openhands,69,0.6667,0.9565,49.1014,7.8387,2.4839,0.1904,0.7288,0.0328,1.6243,1.7274,0.2437
portfolio-optimization,ruley,10,1.0,0.0,0.0,,,,,,,,
portfolio-optimization,sage,5,1.0,0.0,0.0,,,,,,,,
portfolio-optimization,simple_codex,5,1.0,0.0,0.0,,,,,,,,
portfolio-optimization,spoox-m,5,1.0,0.0,0.0,,,,,,,,
portfolio-optimization,terminus-2,195,0.8205,0.9231,20.5487,,,0.0802,0.1858,0.0287,1.7702,2.0984,0.4719
portfolio-optimization,terminus-3-3,10,0.9,0.9,31.2,,,0.0793,0.4855,0.0073,1.8995,2.0028,0.3822
protein-assembly,Factory Droid,25,0.6,0.0,0.0,,,,,,,,
protein-assembly,Junie,5,1.0,0.0,0.0,,,,,,,,
protein-assembly,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
protein-assembly,ante,5,0.8,0.0,0.0,,,,,,,,
protein-assembly,aone-agent,5,0.0,0.0,0.0,,,,,,,,
protein-assembly,claude-code,35,0.0571,0.7714,41.8571,71.9,47.2,0.2423,0.7019,0.121,0.9139,1.1052,0.2395
protein-assembly,claude-code-enhanced,5,0.4,0.0,0.0,,,,,,,,
protein-assembly,codex,40,0.25,0.45,2.1,,,0.011,0.0,0.2116,1.2143,1.9522,0.6515
protein-assembly,deepagent-harbor,4,1.0,1.0,34.5,,,0.4289,0.1316,0.0801,1.4034,1.5989,0.472
protein-assembly,final,5,0.0,0.0,0.0,,,,,,,,
protein-assembly,forge,5,1.0,0.0,0.0,,,,,,,,
protein-assembly,gemini-cli,20,0.25,0.5,10.9,23.3333,24.0,0.2221,0.1833,0.0348,0.9454,0.9415,0.2176
protein-assembly,goose,15,0.0,0.0,0.0,,,,,,,,
protein-assembly,ii-agent-simple,5,0.6,0.0,0.0,,,,,,,,
protein-assembly,judy,5,0.8,0.2,16.2,13.0,22.0,0.3125,0.8272,0.0617,1.3808,1.2869,0.3
protein-assembly,letta-code,15,0.0667,0.0,0.0,,,,,,,,
protein-assembly,mini-swe-agent,75,0.04,0.8667,14.3467,,,0.0,0.0486,0.1345,1.2574,1.3272,0.4714
protein-assembly,mux,12,0.5833,0.0,0.0,,,,,,,,
protein-assembly,opencode,1,0.0,0.0,0.0,,,,,,,,
protein-assembly,openhands,70,0.0429,0.9429,52.1,11.8889,5.6296,0.221,0.7369,0.0395,1.4423,1.7887,0.2696
protein-assembly,ruley,10,0.3,0.0,0.0,,,,,,,,
protein-assembly,sage,5,0.0,0.0,0.0,,,,,,,,
protein-assembly,simple_codex,5,1.0,0.0,0.0,,,,,,,,
protein-assembly,spoox-m,5,0.0,0.0,0.0,,,,,,,,
protein-assembly,terminus-2,194,0.0979,0.9072,32.366,,,0.0438,0.1258,0.0673,1.8008,2.0102,0.5476
protein-assembly,terminus-3-3,10,1.0,0.7,23.7,,,0.0716,0.1512,0.0406,1.9045,2.131,0.4918
prove-plus-comm,Factory Droid,25,1.0,0.0,0.0,,,,,,,,
prove-plus-comm,Junie,5,1.0,0.0,0.0,,,,,,,,
prove-plus-comm,TerminalBenchAgent,5,1.0,0.0,0.0,,,,,,,,
prove-plus-comm,ante,5,1.0,0.0,0.0,,,,,,,,
prove-plus-comm,aone-agent,5,1.0,0.0,0.0,,,,,,,,
prove-plus-comm,claude-code,35,0.9714,0.8286,7.2857,9.2759,2.0345,0.7527,0.2793,0.0466,1.8958,1.9607,0.947
prove-plus-comm,claude-code-enhanced,5,1.0,0.0,0.0,,,,,,,,
prove-plus-comm,codex,40,0.95,0.35,3.525,,,0.0771,0.2118,0.1503,1.678,1.9819,0.9281
prove-plus-comm,deepagent-harbor,5,1.0,0.8,10.4,3.0,1.0,0.7548,0.4367,0.1304,1.4354,1.5589,0.6732
prove-plus-comm,final,5,0.0,0.0,0.0,,,,,,,,
prove-plus-comm,forge,5,1.0,0.0,0.0,,,,,,,,
prove-plus-comm,gemini-cli,20,0.9,0.4,3.9,2.125,1.125,0.9237,0.4628,0.2703,0.8986,1.4697,0.7975
prove-plus-comm,goose,15,1.0,0.0,0.0,,,,,,,,
prove-plus-comm,ii-agent-simple,5,0.8,0.0,0.0,,,,,,,,
prove-plus-comm,judy,5,1.0,0.8,13.8,5.25,4.0,0.6934,0.6513,0.0,,1.5344,0.6787
prove-plus-comm,letta-code,15,1.0,0.0,0.0,,,,,,,,
prove-plus-comm,mini-swe-agent,75,0.8,0.9733,8.12,,,0.0,0.1904,0.1874,1.3087,1.374,0.5947
prove-plus-comm,mux,12,1.0,0.0,0.0,,,,,,,,
prove-plus-comm,opencode,1,1.0,0.0,0.0,,,,,,,,
prove-plus-comm,openhands,70,0.8286,0.9714,26.8571,7.3846,2.1231,0.3407,0.6096,0.0705,1.658,1.852,0.4063
prove-plus-comm,ruley,10,0.8,0.0,0.0,,,,,,,,
prove-plus-comm,sage,5,1.0,0.0,0.0,,,,,,,,
prove-plus-comm,simple_codex,5,1.0,0.0,0.0,,,,,,,,
prove-plus-comm,spoox-m,5,1.0,0.0,0.0,,,,,,,,
prove-plus-comm,terminus-2,195,0.8769,0.9231,11.9949,,,0.1679,0.3232,0.1392,1.7486,1.9524,0.733
prove-plus-comm,terminus-3-3,10,1.0,0.8,8.4,,,0.2496,0.262,0.0441,2.0742,1.9551,0.6266
pypi-server,Factory Droid,25,0.96,0.0,0.0,,,,,,,,
pypi-server,Junie,5,1.0,0.0,0.0,,,,,,,,
pypi-server,TerminalBenchAgent,5,1.0,0.0,0.0,,,,,,,,
pypi-server,ante,5,1.0,0.0,0.0,,,,,,,,
pypi-server,aone-agent,5,0.2,0.0,0.0,,,,,,,,
pypi-server,claude-code,35,0.2857,0.7143,19.9429,9.08,2.32,0.5386,0.2128,0.0428,2.3915,2.4248,0.7601
pypi-server,claude-code-enhanced,5,0.6,0.0,0.0,,,,,,,,
pypi-server,codex,40,0.65,0.3,3.225,,,0.3163,0.1309,0.1,0.7285,1.5866,0.5702
pypi-server,deepagent-harbor,5,1.0,1.0,26.4,4.0,2.0,0.4617,0.1388,0.0059,2.1671,2.2836,0.5929
pypi-server,final,2,1.0,0.0,0.0,,,,,,,,
pypi-server,forge,5,1.0,0.0,0.0,,,,,,,,
pypi-server,gemini-cli,20,0.2,0.4,9.05,1.75,1.0,0.2169,0.0728,0.4841,1.9404,1.9381,0.6378
pypi-server,goose,14,0.9286,0.0,0.0,,,,,,,,
pypi-server,ii-agent-simple,5,1.0,0.0,0.0,,,,,,,,
pypi-server,judy,5,1.0,0.2,6.6,5.0,3.0,0.3438,0.7273,0.0303,0.9699,1.1775,0.3125
pypi-server,letta-code,15,1.0,0.0,0.0,,,,,,,,
pypi-server,mini-swe-agent,75,0.3867,0.9867,14.0,,,0.0,0.0283,0.2447,1.3889,1.4961,0.5298
pypi-server,mux,12,0.9167,0.0,0.0,,,,,,,,
pypi-server,opencode,1,1.0,0.0,0.0,,,,,,,,
pypi-server,openhands,70,0.5,0.9286,73.6429,14.0847,6.0339,0.2077,0.6008,0.0746,2.3171,2.4558,0.3699
pypi-server,ruley,10,1.0,0.0,0.0,,,,,,,,
pypi-server,sage,5,1.0,0.0,0.0,,,,,,,,
pypi-server,simple_codex,5,1.0,0.0,0.0,,,,,,,,
pypi-server,spoox-m,5,1.0,0.0,0.0,,,,,,,,
pypi-server,terminus-2,195,0.7231,0.9231,28.9949,,,0.0695,0.1393,0.1359,2.085,2.536,0.7258
pypi-server,terminus-3-3,10,1.0,0.9,18.4,,,0.0915,0.0992,0.0175,1.9183,2.5862,0.7641
pytorch-model-cli,Factory Droid,25,0.88,0.0,0.0,,,,,,,,
pytorch-model-cli,Junie,5,0.8,0.0,0.0,,,,,,,,
pytorch-model-cli,TerminalBenchAgent,5,1.0,0.0,0.0,,,,,,,,
pytorch-model-cli,ante,5,1.0,0.0,0.0,,,,,,,,
pytorch-model-cli,aone-agent,5,0.0,0.0,0.0,,,,,,,,
pytorch-model-cli,claude-code,35,0.3714,0.6571,15.9714,18.9524,8.6667,0.5863,0.2393,0.1612,2.5573,2.6699,0.8374
pytorch-model-cli,claude-code-enhanced,5,0.8,0.0,0.0,,,,,,,,
pytorch-model-cli,codex,40,0.475,0.35,3.35,,,0.2347,0.0916,0.2276,1.729,1.9002,0.8035
pytorch-model-cli,deepagent-harbor,5,0.4,1.0,36.6,21.4,19.4,0.3407,0.1065,0.1561,2.2274,2.2431,0.5989
pytorch-model-cli,final,5,0.0,0.0,0.0,,,,,,,,
pytorch-model-cli,forge,5,1.0,0.0,0.0,,,,,,,,
pytorch-model-cli,gemini-cli,20,0.55,0.5,7.55,2.0,1.0,0.4751,0.2044,0.4285,2.1492,2.316,0.8556
pytorch-model-cli,goose,14,0.8571,0.0,0.0,,,,,,,,
pytorch-model-cli,ii-agent-simple,5,1.0,0.0,0.0,,,,,,,,
pytorch-model-cli,judy,5,0.8,0.4,18.8,9.5,14.0,0.3798,0.7959,0.0366,0.9111,1.0399,0.3577
pytorch-model-cli,letta-code,15,0.8667,0.0,0.0,,,,,,,,
pytorch-model-cli,mini-swe-agent,75,0.3867,0.9467,11.32,,,0.0,0.0588,0.1578,2.0496,1.9988,0.7795
pytorch-model-cli,mux,12,1.0,0.0,0.0,,,,,,,,
pytorch-model-cli,opencode,1,1.0,0.0,0.0,,,,,,,,
pytorch-model-cli,openhands,69,0.2754,0.9565,53.5652,8.9649,3.6491,0.2499,0.5737,0.0945,2.3048,2.4636,0.4042
pytorch-model-cli,ruley,10,1.0,0.0,0.0,,,,,,,,
pytorch-model-cli,sage,5,0.8,0.0,0.0,,,,,,,,
pytorch-model-cli,simple_codex,5,0.8,0.0,0.0,,,,,,,,
pytorch-model-cli,spoox-m,5,1.0,0.0,0.0,,,,,,,,
pytorch-model-cli,terminus-2,195,0.3949,0.9231,22.4769,,,0.0843,0.1684,0.1474,2.4385,2.4542,0.7689
pytorch-model-cli,terminus-3-3,10,0.8,0.8,29.8,,,0.0916,0.2759,0.0907,2.4711,2.6585,0.7356
pytorch-model-recovery,Factory Droid,25,0.2,0.0,0.0,,,,,,,,
pytorch-model-recovery,Junie,5,1.0,0.0,0.0,,,,,,,,
pytorch-model-recovery,TerminalBenchAgent,5,1.0,0.0,0.0,,,,,,,,
pytorch-model-recovery,ante,5,1.0,0.0,0.0,,,,,,,,
pytorch-model-recovery,aone-agent,5,0.2,0.0,0.0,,,,,,,,
pytorch-model-recovery,claude-code,35,0.0,0.0,0.0,,,,,,,,
pytorch-model-recovery,claude-code-enhanced,4,0.25,0.0,0.0,,,,,,,,
pytorch-model-recovery,codex,40,0.6,0.2,1.525,,,0.1042,0.1168,0.0132,2.121,1.3175,0.8015
pytorch-model-recovery,deepagent-harbor,5,1.0,1.0,12.8,7.5,5.5,0.1891,0.0,0.0333,0.9544,1.2204,0.3789
pytorch-model-recovery,final,2,1.0,0.0,0.0,,,,,,,,
pytorch-model-recovery,forge,5,1.0,0.0,0.0,,,,,,,,
pytorch-model-recovery,gemini-cli,20,0.0,0.0,0.0,,,,,,,,
pytorch-model-recovery,goose,14,0.9286,0.0,0.0,,,,,,,,
pytorch-model-recovery,ii-agent-simple,5,0.8,0.0,0.0,,,,,,,,
pytorch-model-recovery,judy,5,0.8,0.4,12.2,8.5,5.5,0.6155,0.5852,0.0,,1.5252,0.5657
pytorch-model-recovery,letta-code,15,0.3333,0.0,0.0,,,,,,,,
pytorch-model-recovery,mini-swe-agent,74,0.2432,0.7838,14.3514,,,0.0,0.0684,0.2076,1.201,1.3099,0.5429
pytorch-model-recovery,mux,12,0.9167,0.0,0.0,,,,,,,,
pytorch-model-recovery,opencode,1,0.0,0.0,0.0,,,,,,,,
pytorch-model-recovery,openhands,70,0.4,0.8857,52.9857,13.5106,7.7872,0.2598,0.6031,0.0811,2.1948,2.1363,0.3964
pytorch-model-recovery,ruley,10,1.0,0.0,0.0,,,,,,,,
pytorch-model-recovery,sage,5,1.0,0.0,0.0,,,,,,,,
pytorch-model-recovery,simple_codex,5,0.6,0.0,0.0,,,,,,,,
pytorch-model-recovery,spoox-m,5,0.6,0.0,0.0,,,,,,,,
pytorch-model-recovery,terminus-2,194,0.5052,0.9227,22.9227,,,0.0415,0.3206,0.0538,1.5712,1.6989,0.648
pytorch-model-recovery,terminus-3-3,10,1.0,0.7,17.3,,,0.1346,0.4849,0.0053,1.4574,1.4345,0.3732
qemu-alpine-ssh,Factory Droid,25,0.44,0.0,0.0,,,,,,,,
qemu-alpine-ssh,Junie,5,0.2,0.0,0.0,,,,,,,,
qemu-alpine-ssh,TerminalBenchAgent,5,1.0,0.0,0.0,,,,,,,,
qemu-alpine-ssh,ante,5,0.4,0.0,0.0,,,,,,,,
qemu-alpine-ssh,aone-agent,5,0.0,0.0,0.0,,,,,,,,
qemu-alpine-ssh,claude-code,35,0.1714,0.8,15.4857,20.6667,10.4444,0.2901,0.1468,0.1128,1.1588,1.3915,0.4497
qemu-alpine-ssh,claude-code-enhanced,5,0.8,0.0,0.0,,,,,,,,
qemu-alpine-ssh,codex,40,0.175,0.325,4.85,,,0.1033,0.0579,0.2301,0.8219,0.786,0.3399
qemu-alpine-ssh,deepagent-harbor,5,0.4,0.8,11.0,,,0.0,0.1636,0.1273,1.032,1.0593,0.2222
qemu-alpine-ssh,final,5,0.0,0.0,0.0,,,,,,,,
qemu-alpine-ssh,forge,5,1.0,0.0,0.0,,,,,,,,
qemu-alpine-ssh,gemini-cli,20,0.0,0.3,5.8,10.5,9.5,0.1363,0.0827,0.8207,0.7535,0.9193,0.4508
qemu-alpine-ssh,goose,15,0.6,0.0,0.0,,,,,,,,
qemu-alpine-ssh,ii-agent-simple,5,0.4,0.0,0.0,,,,,,,,
qemu-alpine-ssh,judy,5,1.0,0.6,19.2,,,0.1621,0.843,0.0314,0.8051,0.5365,0.1297
qemu-alpine-ssh,letta-code,15,0.7333,0.0,0.0,,,,,,,,
qemu-alpine-ssh,mini-swe-agent,75,0.0667,0.76,16.4,,,0.0,0.0419,0.203,1.0061,1.0993,0.3687
qemu-alpine-ssh,mux,12,0.5833,0.0,0.0,,,,,,,,
qemu-alpine-ssh,opencode,1,1.0,0.0,0.0,,,,,,,,
qemu-alpine-ssh,openhands,69,0.2029,0.9565,87.4783,27.9143,22.8571,0.0874,0.5869,0.0508,1.4799,1.5425,0.251
qemu-alpine-ssh,ruley,10,0.2,0.0,0.0,,,,,,,,
qemu-alpine-ssh,sage,5,0.0,0.0,0.0,,,,,,,,
qemu-alpine-ssh,simple_codex,5,0.8,0.0,0.0,,,,,,,,
qemu-alpine-ssh,spoox-m,5,0.0,0.0,0.0,,,,,,,,
qemu-alpine-ssh,terminus-2,194,0.2629,0.9175,45.8608,,,0.0461,0.3626,0.0715,0.8915,0.951,0.248
qemu-alpine-ssh,terminus-3-3,10,0.9,0.8,60.2,,,0.0323,0.3381,0.0946,1.5212,1.5933,0.375
qemu-startup,Factory Droid,25,1.0,0.0,0.0,,,,,,,,
qemu-startup,Junie,5,0.8,0.0,0.0,,,,,,,,
qemu-startup,TerminalBenchAgent,5,0.8,0.0,0.0,,,,,,,,
qemu-startup,ante,5,0.4,0.0,0.0,,,,,,,,
qemu-startup,aone-agent,5,0.4,0.0,0.0,,,,,,,,
qemu-startup,claude-code,35,0.7143,0.7714,11.2857,81.0,40.0,0.1638,0.0605,0.1598,0.7158,0.7259,0.307
qemu-startup,claude-code-enhanced,5,0.8,0.0,0.0,,,,,,,,
qemu-startup,codex,40,0.775,0.375,2.7,,,0.3423,0.111,0.1557,0.6965,0.9099,0.5094
qemu-startup,deepagent-harbor,5,1.0,0.2,2.0,,,0.0,0.0,0.5,1.4056,1.4855,0.5556
qemu-startup,final,5,0.0,0.0,0.0,,,,,,,,
qemu-startup,forge,5,1.0,0.0,0.0,,,,,,,,
qemu-startup,gemini-cli,20,0.25,0.5,1.35,,,0.0,0.0,0.95,0.0,0.3066,0.1667
qemu-startup,goose,15,0.8,0.0,0.0,,,,,,,,
qemu-startup,ii-agent-simple,5,0.8,0.0,0.0,,,,,,,,
qemu-startup,judy,5,1.0,0.4,13.2,,,0.1564,0.8631,0.0588,0.455,0.5233,0.1251
qemu-startup,letta-code,15,0.9333,0.0,0.0,,,,,,,,
qemu-startup,mini-swe-agent,74,0.3784,0.7432,8.7973,,,0.0,0.0183,0.1608,0.801,0.8601,0.3009
qemu-startup,mux,12,0.75,0.0,0.0,,,,,,,,
qemu-startup,opencode,1,0.0,0.0,0.0,,,,,,,,
qemu-startup,openhands,70,0.5714,0.9571,55.9143,13.0741,7.4815,0.0846,0.522,0.0749,1.3052,1.469,0.2642
qemu-startup,ruley,10,0.7,0.0,0.0,,,,,,,,
qemu-startup,sage,5,1.0,0.0,0.0,,,,,,,,
qemu-startup,simple_codex,5,0.6,0.0,0.0,,,,,,,,
qemu-startup,spoox-m,5,0.0,0.0,0.0,,,,,,,,
qemu-startup,terminus-2,195,0.5231,0.9077,29.6974,,,0.1638,0.2514,0.1375,1.0579,1.1623,0.3874
qemu-startup,terminus-3-3,10,0.9,0.8,50.9,,,0.0573,0.3299,0.1397,1.9454,1.9503,0.5077
query-optimize,Factory Droid,25,0.6,0.0,0.0,,,,,,,,
query-optimize,Junie,5,0.6,0.0,0.0,,,,,,,,
query-optimize,TerminalBenchAgent,5,0.8,0.0,0.0,,,,,,,,
query-optimize,ante,5,0.8,0.0,0.0,,,,,,,,
query-optimize,aone-agent,5,0.2,0.0,0.0,,,,,,,,
